REGION,TYPE,AREA,GENDER,MATH,READING,SCIENCE
NORTH,PUBLIC,URBAN,Female,471.732,487.234,486.143
NORTH,PUBLIC,URBAN,Female,458.179,519.006,390.47
NORTH,PUBLIC,URBAN,Female,470.642,472.142,528.292
NORTH,PUBLIC,URBAN,Female,465.968,495.177,441.57
NORTH,PUBLIC,URBAN,Male,619.419,605.45,577.9
NORTH,PUBLIC,URBAN,Female,547.835,568.095,532.115
NORTH,PUBLIC,URBAN,Female,542.304,631.004,543.212
NORTH,PUBLIC,URBAN,Female,447.196,493.35,425.905
NORTH,PUBLIC,URBAN,Female,497.359,506.933,488.102
NORTH,PUBLIC,URBAN,Male,545.342,496.306,486.516
NORTH,PUBLIC,URBAN,Female,599.4,600.661,542.186
NORTH,PUBLIC,URBAN,Male,657.821,591.817,635.714
NORTH,PUBLIC,URBAN,Male,596.518,538.728,552.723
NORTH,PUBLIC,URBAN,Female,478.587,511.699,459.754
NORTH,PUBLIC,URBAN,Male,654.783,519.001,613.894
NORTH,PUBLIC,URBAN,Male,601.581,565.433,509.176
NORTH,PUBLIC,URBAN,Female,478.899,530.762,438.027
NORTH,PUBLIC,URBAN,Female,525.245,502.246,458.821
NORTH,PUBLIC,URBAN,Female,491.05,504.55,507.311
NORTH,PUBLIC,URBAN,Female,502.033,553.797,497.426
NORTH,PUBLIC,URBAN,Female,591.066,558.404,564.845
NORTH,PUBLIC,URBAN,Female,599.322,492.317,509.455
NORTH,PUBLIC,URBAN,Female,512.081,544.742,521.578
NORTH,PUBLIC,URBAN,Female,480.924,461.657,420.589
NORTH,PUBLIC,URBAN,Male,553.988,489.97,484.651
NORTH,PUBLIC,URBAN,Male,491.206,450.835,443.249
NORTH,PUBLIC,URBAN,Female,593.169,574.449,545.263
NORTH,PUBLIC,URBAN,Female,566.451,587.952,536.871
NORTH,PUBLIC,URBAN,Female,617.55,572.86,578.833
NORTH,PUBLIC,URBAN,Male,607.813,544.503,542.372
NORTH,PUBLIC,URBAN,Male,519.014,489.97,500.41
SOUTH,PUBLIC,RURAL,Female,485.597,464.517,486.143
SOUTH,PUBLIC,RURAL,Male,568.71,513.948,601.212
SOUTH,PUBLIC,RURAL,Female,512.938,549.825,574.823
SOUTH,PUBLIC,RURAL,Male,499.774,514.189,573.797
SOUTH,PUBLIC,RURAL,Male,532.645,555.73,567.643
SOUTH,PUBLIC,RURAL,Female,482.793,571.272,485.584
SOUTH,PUBLIC,RURAL,Female,450.39,513.446,555.334
SOUTH,PUBLIC,RURAL,Male,521.507,526.058,557.385
SOUTH,PUBLIC,RURAL,Female,558.039,503.438,605.502
SOUTH,PUBLIC,RURAL,Female,510.446,563.408,521.298
SOUTH,PUBLIC,RURAL,Female,508.732,478.258,519.153
SOUTH,PUBLIC,RURAL,Female,554.767,544.424,560.183
SOUTH,PUBLIC,RURAL,Female,505.694,481.515,550.858
SOUTH,PUBLIC,RURAL,Male,519.871,457.892,564.193
SOUTH,PUBLIC,RURAL,Male,615.057,514.991,600.839
SOUTH,PUBLIC,RURAL,Female,496.814,489.458,508.896
SOUTH,PUBLIC,RURAL,Female,520.494,627.827,585.173
SOUTH,PUBLIC,RURAL,Female,547.757,539.658,581.444
SOUTH,PUBLIC,RURAL,Male,499.463,482.753,616.132
SOUTH,PUBLIC,RURAL,Male,579.849,448.269,561.395
SOUTH,PUBLIC,RURAL,Female,570.58,529.173,587.878
SOUTH,PUBLIC,RURAL,Male,530.075,549.314,562.048
SOUTH,PUBLIC,RURAL,Female,504.136,528.538,504.234
SOUTH,PUBLIC,RURAL,Male,668.726,611.064,697.259
SOUTH,PUBLIC,RURAL,Male,468.617,429.985,529.97
SOUTH,PUBLIC,RURAL,Male,547.056,545.304,592.727
SOUTH,PUBLIC,RURAL,Male,547.445,471.365,594.685
SOUTH,PUBLIC,RURAL,Male,465.968,449.071,501.436
SOUTH,PUBLIC,RURAL,Female,502.812,503.755,524.469
SOUTH,PUBLIC,RURAL,Male,606.333,543.701,626.669
SOUTH,PUBLIC,RURAL,Female,514.34,533.145,600.187
SOUTH,PUBLIC,RURAL,Female,540.045,492.715,479.336
SOUTH,PUBLIC,RURAL,Male,319.84,333.751,288.456
SOUTH,PUBLIC,RURAL,Female,378.649,405.182,406.322
SOUTH,PUBLIC,RURAL,Female,356.995,402.084,368.93
SOUTH,PUBLIC,RURAL,Female,338.223,380.796,329.858
SOUTH,PUBLIC,RURAL,Male,459.114,448.269,450.429
SOUTH,PUBLIC,RURAL,Male,353.256,319.958,352.891
SOUTH,PUBLIC,RURAL,Male,522.986,479.224,517.848
SOUTH,PUBLIC,RURAL,Male,484.118,494.782,482.786
SOUTH,PUBLIC,RURAL,Female,292.265,399.065,387.486
SOUTH,PUBLIC,RURAL,Female,441.899,431.553,389.817
SOUTH,PUBLIC,RURAL,Female,410.352,397.318,390.47
SOUTH,PUBLIC,RURAL,Female,353.49,372.535,368.09
SOUTH,PUBLIC,URBAN,Female,413.001,432.268,432.432
SOUTH,PUBLIC,URBAN,Male,506.473,472.488,492.111
SOUTH,PUBLIC,URBAN,Female,475.549,494.224,461.992
SOUTH,PUBLIC,URBAN,Male,521.273,484.357,535.006
SOUTH,PUBLIC,URBAN,Male,401.239,376.816,455.744
SOUTH,PUBLIC,URBAN,Female,491.206,464.993,505.726
SOUTH,PUBLIC,URBAN,Female,386.205,397.953,490.246
SOUTH,PUBLIC,URBAN,Female,483.962,455.303,489.22
SOUTH,PUBLIC,URBAN,Female,475.627,542.836,522.51
SOUTH,PUBLIC,URBAN,Male,527.582,515.713,545.543
SOUTH,PUBLIC,URBAN,Female,477.029,469.6,483.066
SOUTH,PUBLIC,URBAN,Female,430.293,429.885,470.011
SOUTH,PUBLIC,URBAN,Male,613.11,536.403,561.115
SOUTH,PUBLIC,URBAN,Male,500.397,516.916,540.228
SOUTH,PUBLIC,URBAN,Female,500.475,532.351,488.102
SOUTH,PUBLIC,URBAN,Female,509.667,516.464,554.495
SOUTH,PUBLIC,URBAN,Male,478.587,409.776,474.674
SOUTH,PUBLIC,URBAN,Male,489.804,477.941,514.491
SOUTH,PUBLIC,URBAN,Male,529.841,521.406,520.086
SOUTH,PUBLIC,URBAN,Female,424.139,500.578,500.504
SOUTH,PUBLIC,URBAN,Male,556.325,509.377,574.17
SOUTH,PUBLIC,URBAN,Female,414.792,450.537,468.799
SOUTH,PUBLIC,URBAN,Female,358.942,378.89,421.242
SOUTH,PUBLIC,URBAN,Male,608.514,532.473,599.347
SOUTH,PUBLIC,URBAN,Female,497.282,483.58,511.32
SOUTH,PUBLIC,URBAN,Male,501.877,506.891,482.134
SOUTH,PUBLIC,URBAN,Female,517.534,509.792,531.835
SOUTH,PUBLIC,URBAN,Female,399.058,460.863,425.811
SOUTH,PUBLIC,URBAN,Male,588.261,524.614,611.283
SOUTH,PUBLIC,URBAN,Male,438.394,477.139,496.774
SOUTH,PUBLIC,URBAN,Male,515.898,514.911,512.906
SOUTH,PUBLIC,URBAN,Female,471.888,421.783,497.706
SOUTH,PUBLIC,URBAN,Male,454.518,436.24,422.827
SOUTH,PUBLIC,URBAN,Male,474.537,457.251,507.777
SOUTH,PUBLIC,URBAN,Female,446.417,483.818,520.086
CENTRAL,PUBLIC,RURAL,Female,589.897,622.981,563.26
CENTRAL,PUBLIC,RURAL,Male,505.85,473.611,532.768
CENTRAL,PUBLIC,RURAL,Female,514.34,562.534,528.385
CENTRAL,PUBLIC,RURAL,Female,469.006,497.322,516.356
CENTRAL,PUBLIC,RURAL,Female,445.872,463.246,439.239
CENTRAL,PUBLIC,RURAL,Male,495.646,498.792,536.777
CENTRAL,PUBLIC,RURAL,Female,532.412,539.499,561.115
CENTRAL,PUBLIC,RURAL,Female,493.231,562.534,508.896
CENTRAL,PUBLIC,RURAL,Male,667.09,607.856,673.294
CENTRAL,PUBLIC,RURAL,Female,541.525,500.737,543.398
CENTRAL,PUBLIC,RURAL,Female,443.846,522.819,521.018
CENTRAL,PUBLIC,RURAL,Male,524.077,545.946,590.955
CENTRAL,PUBLIC,RURAL,Male,583.12,490.131,563.54
CENTRAL,PUBLIC,RURAL,Male,576.032,529.266,568.295
CENTRAL,PUBLIC,RURAL,Male,448.987,403.841,518.78
CENTRAL,PUBLIC,RURAL,Female,536.929,572.146,525.961
CENTRAL,PUBLIC,RURAL,Male,450.467,447.547,446.699
CENTRAL,PUBLIC,RURAL,Female,455.531,513.923,489.314
CENTRAL,PUBLIC,RURAL,Female,513.483,538.705,538.736
CENTRAL,PUBLIC,RURAL,Male,488.791,520.444,552.443
CENTRAL,PUBLIC,RURAL,Male,486.221,503.764,534.073
CENTRAL,PUBLIC,RURAL,Male,569.255,505.849,598.415
CENTRAL,PUBLIC,RURAL,Female,391.969,460.227,479.802
CENTRAL,PUBLIC,RURAL,Female,450.857,563.329,488.381
CENTRAL,PUBLIC,RURAL,Female,366.264,451.331,467.867
CENTRAL,PUBLIC,RURAL,Female,559.752,561.105,612.029
CENTRAL,PUBLIC,RURAL,Male,606.177,595.987,632.73
CENTRAL,PUBLIC,RURAL,Male,442.522,461.02,460.407
CENTRAL,PUBLIC,RURAL,Male,455.219,448.75,486.143
CENTRAL,PUBLIC,RURAL,Female,512.705,583.345,534.073
CENTRAL,PUBLIC,RURAL,Male,557.338,536.483,570.44
CENTRAL,PUBLIC,RURAL,Female,500.319,534.734,509.735
CENTRAL,PUBLIC,RURAL,Male,649.72,579.708,671.149
CENTRAL,PUBLIC,RURAL,Female,632.895,589.541,594.685
CENTRAL,PUBLIC,RURAL,Female,459.114,543.471,513.838
CENTRAL,PUBLIC,RURAL,Male,424.061,342.092,444.181
CENTRAL,PUBLIC,RURAL,Male,402.095,401.756,440.824
CENTRAL,PUBLIC,RURAL,Female,434.266,460.863,407.255
CENTRAL,PUBLIC,RURAL,Female,483.027,498.116,521.951
CENTRAL,PUBLIC,RURAL,Female,460.671,462.134,438.586
CENTRAL,PUBLIC,RURAL,Male,392.047,401.836,364.64
CENTRAL,PUBLIC,RURAL,Male,443.379,465.11,506.099
CENTRAL,PUBLIC,RURAL,Male,404.51,450.675,480.828
CENTRAL,PUBLIC,RURAL,Female,452.181,453.714,497.426
CENTRAL,PUBLIC,RURAL,Female,441.977,460.863,449.497
CENTRAL,PUBLIC,RURAL,Male,556.792,457.732,548.06
CENTRAL,PUBLIC,RURAL,Male,570.502,496.065,598.974
CENTRAL,PUBLIC,RURAL,Male,452.726,510.179,503.115
CENTRAL,PUBLIC,RURAL,Male,496.425,475.535,494.815
CENTRAL,PUBLIC,RURAL,Female,460.516,488.028,551.604
CENTRAL,PUBLIC,RURAL,Male,483.027,448.189,466.934
CENTRAL,PUBLIC,RURAL,Female,402.563,499.784,427.77
CENTRAL,PUBLIC,RURAL,Female,512.393,495.654,551.79
CENTRAL,PUBLIC,RURAL,Male,488.869,483.715,520.645
CENTRAL,PUBLIC,RURAL,Male,505.227,505.368,572.865
CENTRAL,PUBLIC,RURAL,Female,423.906,486.44,475.326
CENTRAL,PUBLIC,RURAL,Female,455.219,451.331,472.809
CENTRAL,PUBLIC,RURAL,Female,490.349,452.92,504.234
CENTRAL,PUBLIC,RURAL,Female,482.482,469.6,508.243
CENTRAL,PUBLIC,RURAL,Female,494.789,523.772,476.259
CENTRAL,PUBLIC,RURAL,Male,466.825,506.089,491.458
CENTRAL,PUBLIC,RURAL,Male,501.254,476.337,508.896
CENTRAL,PUBLIC,RURAL,Male,498.684,517.397,533.887
CENTRAL,PUBLIC,RURAL,Female,427.021,506.297,470.664
CENTRAL,PUBLIC,RURAL,Female,573.695,522.819,600
CENTRAL,PUBLIC,RURAL,Female,440.341,530.762,487.356
CENTRAL,PUBLIC,RURAL,Female,505.616,575.958,552.723
CENTRAL,PUBLIC,RURAL,Male,459.815,473.21,454.159
CENTRAL,PUBLIC,RURAL,Male,436.836,435.438,469.731
CENTRAL,PUBLIC,RURAL,Male,506.161,506.651,543.398
CENTRAL,PRIVATE,URBAN,Female,492.53,522.104,496.121
CENTRAL,PRIVATE,URBAN,Male,404.588,365.348,450.709
CENTRAL,PRIVATE,URBAN,Male,489.336,474.733,550.858
CENTRAL,PRIVATE,URBAN,Female,515.509,506.774,528.478
CENTRAL,PRIVATE,URBAN,Female,471.499,484.692,515.33
CENTRAL,PRIVATE,URBAN,Female,472.433,511.699,453.599
CENTRAL,PRIVATE,URBAN,Male,543.862,466.874,534.073
CENTRAL,PRIVATE,URBAN,Male,497.204,414.668,433.644
CENTRAL,PRIVATE,URBAN,Male,428.813,439.448,487.449
CENTRAL,PRIVATE,URBAN,Female,508.342,499.943,543.025
CENTRAL,PRIVATE,URBAN,Female,432.786,481.674,505.726
CENTRAL,PRIVATE,URBAN,Male,406.769,453.241,480.735
CENTRAL,PRIVATE,URBAN,Male,576.5,440.971,587.225
CENTRAL,PRIVATE,URBAN,Male,502.734,457.09,555.8
CENTRAL,PRIVATE,URBAN,Female,469.24,465.629,504.513
CENTRAL,PRIVATE,URBAN,Female,559.363,536.243,595.617
CENTRAL,PRIVATE,URBAN,Male,423.906,436.24,492.111
CENTRAL,PRIVATE,URBAN,Female,508.498,509.316,545.263
CENTRAL,PRIVATE,URBAN,Female,430.994,492.635,470.571
CENTRAL,PRIVATE,URBAN,Female,447.43,439.893,476.818
CENTRAL,PRIVATE,URBAN,Male,505.616,498.711,518.221
CENTRAL,PRIVATE,URBAN,Male,482.638,454.043,498.266
CENTRAL,PRIVATE,URBAN,Male,455.92,498.792,537.71
CENTRAL,PRIVATE,URBAN,Male,510.835,420.041,520.086
CENTRAL,PRIVATE,URBAN,Male,469.318,472.327,486.237
CENTRAL,PRIVATE,URBAN,Male,502.734,453.883,507.311
CENTRAL,PRIVATE,URBAN,Male,449.844,433.834,488.102
CENTRAL,PRIVATE,URBAN,Male,545.654,480.347,574.17
CENTRAL,PRIVATE,URBAN,Female,468.305,504.55,531.276
CENTRAL,PRIVATE,URBAN,Male,479.989,509.377,506.845
CENTRAL,PRIVATE,URBAN,Male,415.805,440.25,485.584
CENTRAL,PRIVATE,URBAN,Female,450.545,394.617,476.818
CENTRAL,PRIVATE,URBAN,Female,489.336,523.772,542.279
CENTRAL,PRIVATE,URBAN,Male,490.583,493.98,515.423
CENTRAL,PRIVATE,URBAN,Male,517.378,492.536,525.681
NORTH,PUBLIC,RURAL,Female,507.252,544.424,489.314
NORTH,PUBLIC,RURAL,Female,636.556,618.136,619.862
NORTH,PUBLIC,RURAL,Female,532.334,623.696,577.247
NORTH,PUBLIC,RURAL,Male,604.308,613.47,617.065
NORTH,PUBLIC,RURAL,Female,500.709,605.427,546.195
NORTH,PUBLIC,RURAL,Female,656.029,665.795,676.744
NORTH,PUBLIC,RURAL,Female,505.227,559.516,488.941
NORTH,PUBLIC,RURAL,Female,593.169,607.81,619.582
NORTH,PUBLIC,RURAL,Female,461.528,557.769,541.533
NORTH,PUBLIC,RURAL,Male,460.749,506.009,500.224
NORTH,PUBLIC,RURAL,Female,513.717,615.753,555.241
NORTH,PUBLIC,RURAL,Male,554.222,595.025,533.141
NORTH,PUBLIC,RURAL,Female,635.777,688.194,647.65
NORTH,PUBLIC,RURAL,Female,528.361,622.902,564.752
NORTH,PUBLIC,RURAL,Female,503.669,619.089,591.514
NORTH,PUBLIC,RURAL,Male,572.06,565.834,597.109
NORTH,PUBLIC,RURAL,Male,562.011,554.126,556.453
NORTH,PUBLIC,RURAL,Male,574.396,558.617,612.962
NORTH,PUBLIC,RURAL,Male,500.553,531.03,515.983
NORTH,PUBLIC,RURAL,Male,568.476,635.924,605.875
NORTH,PUBLIC,RURAL,Female,496.503,541.088,491.458
NORTH,PUBLIC,RURAL,Female,476.951,563.408,475.606
NORTH,PUBLIC,RURAL,Female,573.462,585.728,559.25
NORTH,PUBLIC,RURAL,Female,509.745,599.073,470.011
NORTH,PUBLIC,RURAL,Female,578.836,624.411,609.605
NORTH,PUBLIC,RURAL,Female,381.921,487.949,408.467
NORTH,PUBLIC,RURAL,Female,536.774,606.142,583.495
NORTH,PUBLIC,RURAL,Male,462.074,482.753,460.407
NORTH,PUBLIC,RURAL,Male,584.445,579.788,572.212
NORTH,PUBLIC,RURAL,Male,529.14,570.245,533.42
NORTH,PUBLIC,RURAL,Female,518.936,593.671,566.524
NORTH,PUBLIC,RURAL,Male,422.348,527.02,532.022
NORTH,PUBLIC,RURAL,Male,601.971,594.865,642.242
NORTH,PUBLIC,RURAL,Female,506.629,505.821,478.683
NORTH,PUBLIC,RURAL,Female,545.887,536.958,589.09
CENTRAL,PUBLIC,RURAL,Male,530.075,508.415,534.073
CENTRAL,PUBLIC,RURAL,Male,528.751,495.423,510.761
CENTRAL,PUBLIC,RURAL,Male,438.394,475.535,436.162
CENTRAL,PUBLIC,RURAL,Female,525.09,510.031,521.951
CENTRAL,PUBLIC,RURAL,Female,498.839,489.14,489.873
CENTRAL,PUBLIC,RURAL,Female,538.098,534.575,556.453
CENTRAL,PUBLIC,RURAL,Female,528.283,568.253,514.491
CENTRAL,PUBLIC,RURAL,Female,560.298,587.158,591.794
CENTRAL,PUBLIC,RURAL,Male,540.435,569.363,589.09
CENTRAL,PUBLIC,RURAL,Female,386.75,445.771,407.908
CENTRAL,PUBLIC,RURAL,Female,474.614,472.857,508.243
CENTRAL,PUBLIC,RURAL,Female,532.256,541.167,484.931
CENTRAL,PUBLIC,RURAL,Female,474.692,513.764,512.253
CENTRAL,PUBLIC,RURAL,Male,574.708,511.462,600.28
CENTRAL,PUBLIC,RURAL,Female,432.708,480.72,524.469
CENTRAL,PUBLIC,RURAL,Female,527.504,599.867,546.195
CENTRAL,PUBLIC,RURAL,Female,518.469,561.105,534.633
CENTRAL,PUBLIC,RURAL,Female,494.945,553.797,507.311
CENTRAL,PUBLIC,RURAL,Male,528.283,495.584,569.508
CENTRAL,PUBLIC,RURAL,Male,498.684,599.837,563.913
CENTRAL,PUBLIC,RURAL,Male,488.557,524.614,495.655
CENTRAL,PUBLIC,RURAL,Male,494.166,494.782,553.003
CENTRAL,PUBLIC,RURAL,Male,563.491,507.292,543.025
CENTRAL,PUBLIC,RURAL,Female,457.712,495.971,502.928
CENTRAL,PUBLIC,RURAL,Male,541.837,498.15,603.637
CENTRAL,PUBLIC,RURAL,Female,666.389,644.348,647.557
CENTRAL,PUBLIC,RURAL,Female,363.149,493.588,414.528
CENTRAL,PUBLIC,RURAL,Male,550.561,556.532,554.588
CENTRAL,PUBLIC,RURAL,Male,460.749,453.883,484.651
CENTRAL,PUBLIC,RURAL,Male,533.736,502.16,493.976
CENTRAL,PUBLIC,RURAL,Female,528.517,532.351,540.601
CENTRAL,PUBLIC,RURAL,Male,638.97,669.606,673.853
CENTRAL,PUBLIC,RURAL,Female,481.469,498.91,455.744
CENTRAL,PUBLIC,RURAL,Female,543.083,581.757,568.389
NORTH,PUBLIC,RURAL,Female,401.472,388.263,381.705
NORTH,PUBLIC,RURAL,Female,425.464,479.926,487.449
NORTH,PUBLIC,RURAL,Female,499.151,465.47,576.968
NORTH,PUBLIC,RURAL,Female,483.884,502.326,516.169
NORTH,PUBLIC,RURAL,Male,511.848,463.426,535.938
NORTH,PUBLIC,RURAL,Male,483.105,531.03,505.166
NORTH,PUBLIC,RURAL,Female,396.331,516.464,517.288
NORTH,PUBLIC,RURAL,Female,388.776,510.031,447.352
NORTH,PUBLIC,RURAL,Male,474.537,478.903,524.748
NORTH,PUBLIC,RURAL,Male,374.132,392.213,383.29
NORTH,PUBLIC,RURAL,Female,463.943,475.319,484.278
NORTH,PUBLIC,RURAL,Female,467.215,478.338,510.761
NORTH,PUBLIC,RURAL,Female,487,619.884,567.456
NORTH,PUBLIC,RURAL,Male,473.057,468.398,458.821
NORTH,PUBLIC,RURAL,Female,398.356,435.445,445.767
NORTH,PUBLIC,RURAL,Female,562.79,522.819,579.765
NORTH,PUBLIC,RURAL,Male,467.838,446.024,550.485
NORTH,PUBLIC,RURAL,Male,443.613,470.724,489.034
NORTH,PUBLIC,RURAL,Female,406.769,445.771,488.381
NORTH,PUBLIC,RURAL,Female,422.815,392.393,448.284
NORTH,PUBLIC,RURAL,Male,472.2,446.024,501.25
NORTH,PUBLIC,RURAL,Female,437.849,503.676,486.516
NORTH,PUBLIC,RURAL,Female,449.844,429.885,466.934
NORTH,PUBLIC,RURAL,Male,484.819,494.782,513.838
NORTH,PUBLIC,RURAL,Male,512.159,494.782,523.536
NORTH,PUBLIC,RURAL,Female,462.151,503.755,511.6
NORTH,PUBLIC,RURAL,Female,413.078,498.99,531.182
NORTH,PUBLIC,RURAL,Male,452.181,453.883,489.314
NORTH,PUBLIC,RURAL,Male,518.936,475.696,523.816
NORTH,PUBLIC,RURAL,Male,531.555,467.997,519.713
NORTH,PUBLIC,RURAL,Female,423.282,490.252,458.821
NORTH,PUBLIC,RURAL,Female,510.056,512.334,562.048
NORTH,PUBLIC,RURAL,Female,525.245,503.041,480.269
NORTH,PUBLIC,RURAL,Male,566.529,516.434,571.279
SOUTH,PUBLIC,URBAN,Female,615.68,566.506,579.112
SOUTH,PUBLIC,URBAN,Female,445.716,462.451,463.204
SOUTH,PUBLIC,URBAN,Female,432.474,468.17,467.68
SOUTH,PUBLIC,URBAN,Male,459.893,405.766,448.564
SOUTH,PUBLIC,URBAN,Female,502.89,457.844,481.481
SOUTH,PUBLIC,URBAN,Female,435.668,417.97,438.866
SOUTH,PUBLIC,URBAN,Male,462.853,446.665,493.976
SOUTH,PUBLIC,URBAN,Male,471.343,440.169,402.592
SOUTH,PUBLIC,URBAN,Male,459.036,463.506,498.545
SOUTH,PUBLIC,URBAN,Female,424.918,375.872,412.85
SOUTH,PUBLIC,URBAN,Female,475.549,485.486,489.966
SOUTH,PUBLIC,URBAN,Female,551.574,496.527,542.466
SOUTH,PUBLIC,URBAN,Male,549.392,498.07,490.526
SOUTH,PUBLIC,URBAN,Female,408.483,425.119,436.442
SOUTH,PUBLIC,URBAN,Male,502.267,521.246,515.423
SOUTH,PUBLIC,URBAN,Male,500.709,503.603,469.731
SOUTH,PUBLIC,URBAN,Male,479.366,432.711,499.198
SOUTH,PUBLIC,URBAN,Female,372.184,440.052,417.512
SOUTH,PUBLIC,URBAN,Male,582.03,470.082,554.588
SOUTH,PUBLIC,URBAN,Male,410.196,444.42,460.966
SOUTH,PUBLIC,URBAN,Male,521.429,504.084,511.32
SOUTH,PUBLIC,URBAN,Female,376.079,386.992,343.846
SOUTH,PUBLIC,URBAN,Female,490.115,471.189,493.044
SOUTH,PUBLIC,URBAN,Male,479.444,458.694,474.394
SOUTH,PUBLIC,URBAN,Male,476.951,441.052,540.507
SOUTH,PUBLIC,URBAN,Female,424.996,497.56,497.333
SOUTH,PUBLIC,URBAN,Female,437.225,500.658,412.197
SOUTH,PUBLIC,URBAN,Male,470.097,406.568,439.612
SOUTH,PUBLIC,URBAN,Female,577.356,534.892,521.951
SOUTH,PUBLIC,URBAN,Male,493.231,460.459,482.6
CENTRAL,PUBLIC,URBAN,Female,679.397,697.726,684.017
CENTRAL,PUBLIC,URBAN,Male,663.117,589.492,672.361
CENTRAL,PUBLIC,URBAN,Female,622.223,583.028,600.28
CENTRAL,PUBLIC,URBAN,Female,672.543,640.853,687.561
CENTRAL,PUBLIC,URBAN,Female,682.747,591.924,608.672
CENTRAL,PUBLIC,URBAN,Male,729.171,624.617,679.541
CENTRAL,PUBLIC,URBAN,Male,698.092,555.89,599.347
CENTRAL,PUBLIC,URBAN,Female,605.865,537.752,575.103
CENTRAL,PUBLIC,URBAN,Female,515.82,537.116,445.487
CENTRAL,PUBLIC,URBAN,Male,573.462,556.692,592.633
CENTRAL,PUBLIC,URBAN,Female,663.195,621.313,579.112
CENTRAL,PUBLIC,URBAN,Female,515.898,580.009,549.832
CENTRAL,PUBLIC,URBAN,Male,607.813,563.829,534.353
CENTRAL,PUBLIC,URBAN,Male,662.338,544.583,590.302
CENTRAL,PUBLIC,URBAN,Male,563.491,477.62,589.649
CENTRAL,PUBLIC,URBAN,Female,574.708,613.37,553.655
CENTRAL,PUBLIC,URBAN,Female,582.965,578.421,592.167
CENTRAL,PUBLIC,URBAN,Male,539.188,620.046,574.916
CENTRAL,PUBLIC,URBAN,Female,649.798,561.74,619.862
CENTRAL,PUBLIC,URBAN,Female,576.811,583.981,574.17
CENTRAL,PUBLIC,URBAN,Female,639.36,595.737,591.887
CENTRAL,PUBLIC,URBAN,Female,614.2,629.256,594.405
CENTRAL,PUBLIC,URBAN,Female,529.841,549.984,532.208
CENTRAL,PUBLIC,URBAN,Female,528.361,611.782,600.187
CENTRAL,PUBLIC,URBAN,Female,544.329,588.747,517.288
CENTRAL,PUBLIC,URBAN,Male,548.691,484.036,545.823
CENTRAL,PUBLIC,URBAN,Male,642.242,608.658,657.814
CENTRAL,PUBLIC,URBAN,Male,626.663,617.48,612.122
CENTRAL,PUBLIC,URBAN,Female,568.321,573.019,558.877
CENTRAL,PUBLIC,URBAN,Female,556.637,627.827,626.016
CENTRAL,PUBLIC,URBAN,Male,649.33,588.77,625.084
CENTRAL,PUBLIC,URBAN,Female,526.18,512.493,495.841
CENTRAL,PUBLIC,URBAN,Male,653.692,561.343,629.187
CENTRAL,PUBLIC,URBAN,Female,575.721,641.092,565.778
CENTRAL,PUBLIC,URBAN,Male,638.581,623.895,610.537
CENTRAL,PUBLIC,REMOTE,Female,557.26,508.521,582.842
CENTRAL,PUBLIC,REMOTE,Male,529.841,491.574,629.187
CENTRAL,PUBLIC,REMOTE,Male,491.751,457.09,529.317
CENTRAL,PUBLIC,REMOTE,Male,448.832,456.289,507.031
CENTRAL,PUBLIC,REMOTE,Male,441.977,421.805,462.551
CENTRAL,PUBLIC,REMOTE,Male,557.182,518.92,531.555
CENTRAL,PUBLIC,REMOTE,Male,463.865,449.071,492.111
CENTRAL,PUBLIC,REMOTE,Male,545.42,495.744,538.736
CENTRAL,PUBLIC,REMOTE,Female,537.319,496.448,629.187
CENTRAL,PUBLIC,REMOTE,Male,373.976,406.488,410.985
CENTRAL,PUBLIC,REMOTE,Female,416.272,428.773,479.616
CENTRAL,PUBLIC,REMOTE,Female,525.401,510.904,573.238
CENTRAL,PUBLIC,REMOTE,Female,430.916,547.601,535.752
CENTRAL,PUBLIC,REMOTE,Female,429.592,524.408,497.426
CENTRAL,PUBLIC,REMOTE,Female,474.614,574.449,519.06
CENTRAL,PUBLIC,REMOTE,Male,569.022,519.642,598.415
CENTRAL,PUBLIC,REMOTE,Female,472.667,520.277,525.681
CENTRAL,PUBLIC,REMOTE,Female,502.578,556.339,550.671
CENTRAL,PUBLIC,REMOTE,Male,478.743,510.981,557.012
CENTRAL,PUBLIC,REMOTE,Female,471.577,535.21,507.591
CENTRAL,PUBLIC,REMOTE,Female,594.415,594.227,579.765
CENTRAL,PUBLIC,REMOTE,Female,462.229,431.95,484.278
CENTRAL,PUBLIC,REMOTE,Male,546.199,523.01,594.685
CENTRAL,PUBLIC,REMOTE,Male,453.427,480.267,463.204
CENTRAL,PUBLIC,REMOTE,Male,589.508,503.603,538.736
CENTRAL,PUBLIC,REMOTE,Female,456.699,496.686,445.767
CENTRAL,PUBLIC,REMOTE,Male,499.93,555.73,604.01
CENTRAL,PUBLIC,REMOTE,Female,486.299,495.892,520.366
CENTRAL,PUBLIC,REMOTE,Male,433.409,437.042,442.037
CENTRAL,PUBLIC,REMOTE,Female,460.983,462.292,543.398
CENTRAL,PUBLIC,REMOTE,Female,386.595,485.486,516.263
CENTRAL,PUBLIC,REMOTE,Female,491.907,505.344,546.848
CENTRAL,PUBLIC,REMOTE,Female,471.421,531.715,555.334
CENTRAL,PUBLIC,REMOTE,Male,522.052,548.673,559.25
NORTH,PUBLIC,URBAN,Female,347.57,450.696,460.22
NORTH,PUBLIC,URBAN,Male,423.828,468.238,459.474
